acousticness,danceability,duration_ms,energy,instrumentalness,liveness,speechiness,loudness,valence,loudness_instrumentalness_diff,energy_instrumentalness_diff,danceability_energy_diff,popularity
0.6,0.654,138241,0.737,0.0,0.0902,0.0928,-5.048,0.423,5.048,0.737,0.08299999999999996,47
0.14,0.376,132955,0.614,0.0,0.309,0.076,-3.816,0.454,3.816,0.614,0.238,60
0.453,0.868,200699,0.592,0.0,0.127,0.127,-5.672,0.429,5.672,0.592,0.276,43
0.0527,0.91,178800,0.726,0.0,0.0675,0.323,-4.939,0.823,4.939,0.726,0.18400000000000005,46
0.074,0.859,127232,0.461,0.0,0.111,0.404,-8.033,0.337,8.033,0.461,0.39799999999999996,51
0.0194,0.763,164448,0.456,0.0,0.0804,0.193,-9.824,0.208,9.824,0.456,0.307,44
3.28e-05,0.447,202380,0.989,0.00554,0.0595,0.156,-2.617,0.311,2.62254,0.98346,0.542,53
0.295,0.563,196800,0.594,0.0,0.107,0.264,-7.818,0.755,7.818,0.594,0.031000000000000028,50
0.929,0.608,152437,0.261,0.0,0.0864,0.0326,-8.856,0.193,8.856,0.261,0.347,44
0.857,0.57,198267,0.371,0.0,0.0959,0.0667,-12.351,0.534,12.351,0.371,0.19899999999999995,52
0.202,0.62,207017,0.653,0.0,0.0893,0.0448,-5.093,0.357,5.093,0.653,0.03300000000000003,54
0.0909,0.933,167680,0.423,0.0,0.192,0.348,-12.943,0.817,12.943,0.423,0.51,53
0.112,0.806,188693,0.649,0.000172,0.0989,0.043,-4.246,0.562,4.2461720000000005,0.6488280000000001,0.15700000000000003,40
0.0484,0.565,227427,0.636,0.0331,0.0979,0.0319,-5.855,0.16,5.8881000000000006,0.6029,0.07100000000000006,45
0.0243,0.8,193425,0.472,0.0258,0.115,0.181,-7.601,0.73,7.6268,0.4462,0.32800000000000007,49
0.07,0.734,192542,0.736,0.000798,0.16,0.0399,-6.944,0.708,6.944798,0.735202,0.0020000000000000018,47
0.155,0.578,159339,0.471,0.0,0.0779,0.0417,-6.379,0.233,6.379,0.471,0.10699999999999998,63
0.00133,0.679,163908,0.892,0.0,0.165,0.0686,-3.446,0.783,3.446,0.892,0.21299999999999997,40
0.000445,0.85,148644,0.81,0.00165,0.0541,0.0688,-5.015,0.818,5.016649999999999,0.80835,0.039999999999999925,55
0.275,0.463,250428,0.795,0.0,0.426,0.43,-6.51,0.724,6.51,0.795,0.332,42
0.0474,0.57,197200,0.72,0.0,0.0926,0.338,-7.26,0.408,7.26,0.72,0.15000000000000002,38
0.734,0.636,216187,0.296,0.161,0.113,0.0679,-14.37,0.517,14.530999999999999,0.13499999999999998,0.34,46
0.131,0.612,247645,0.638,0.000276,0.14,0.034,-7.237,0.449,7.2372760000000005,0.637724,0.026000000000000023,46
0.00293,0.703,234849,0.789,0.0,0.085,0.0442,-5.48,0.824,5.48,0.789,0.08600000000000008,54
0.141,0.665,136216,0.779,0.0,0.456,0.0631,-4.051,0.828,4.051,0.779,0.11399999999999999,50
0.733,0.76,240048,0.517,6.27e-06,0.11,0.0833,-6.373,0.485,6.37300627,0.51699373,0.243,41
0.204,0.589,160585,0.627,0.0,0.113,0.328,-7.803,0.295,7.803,0.627,0.038000000000000034,40
0.000518,0.624,158683,0.624,0.00839,0.0607,0.032,-8.017,0.84,8.02539,0.61561,0.0,36
0.0115,0.593,124030,0.957,0.0,0.275,0.0429,-4.149,0.848,4.149,0.957,0.364,41
0.0117,0.57,169000,0.66,0.0,0.616,0.0398,-4.926,0.744,4.926,0.66,0.09000000000000008,40
0.135,0.938,156013,0.837,7.77e-05,0.0754,0.111,-3.617,0.777,3.6170777,0.8369223,0.10099999999999998,43
0.154,0.777,206800,0.667,2.53e-06,0.334,0.0947,-6.764,0.435,6.76400253,0.6669974700000001,0.10999999999999999,38
0.00487,0.616,162850,0.669,0.000104,0.134,0.213,-8.171,0.846,8.171104,0.668896,0.05300000000000005,54
0.407,0.821,102548,0.713,0.0,0.315,0.128,-4.412,0.905,4.412,0.713,0.10799999999999998,48
0.0234,0.747,164255,0.733,0.0,0.263,0.0389,-4.788,0.518,4.788,0.733,0.014000000000000012,37
0.0182,0.79,173907,0.638,1.25e-05,0.0973,0.111,-5.533,0.218,5.533012500000001,0.6379875,0.15200000000000002,50
0.00361,0.654,240041,0.786,0.858,0.259,0.0391,-10.383,0.637,11.241,0.07199999999999995,0.132,44
0.717,0.537,192477,0.352,0.000108,0.073,0.0288,-10.106,0.448,10.106108,0.351892,0.18500000000000005,38
0.194,0.553,236773,0.637,0.000285,0.0909,0.0242,-6.268,0.486,6.268285,0.636715,0.08399999999999996,30
0.54,0.761,198720,0.415,0.0,0.105,0.114,-8.43,0.725,8.43,0.415,0.34600000000000003,38
0.102,0.627,200410,0.712,0.000215,0.0887,0.0236,-4.661,0.745,4.661214999999999,0.711785,0.08499999999999996,42
0.369,0.523,198827,0.772,0.0,0.27,0.0359,-4.758,0.405,4.758,0.772,0.249,33
0.000146,0.645,222740,0.713,0.00952,0.241,0.0285,-6.506,0.763,6.51552,0.70348,0.06799999999999995,50
0.0107,0.841,166118,0.45,0.0,0.116,0.0638,-6.758,0.226,6.758,0.45,0.39099999999999996,37
0.133,0.897,192000,0.721,1.21e-06,0.0527,0.307,-3.857,0.704,3.8570012100000004,0.72099879,0.17600000000000005,28
0.065,0.834,148000,0.74,2.14e-06,0.037,0.11,-4.591,0.456,4.5910021400000005,0.73999786,0.09399999999999997,33
0.0728,0.602,194176,0.834,0.0,0.295,0.284,-4.576,0.605,4.576,0.834,0.23199999999999998,34
0.69,0.384,272895,0.436,0.000271,0.146,0.0317,-9.838,0.211,9.838270999999999,0.435729,0.05199999999999999,38
0.472,0.589,165166,0.304,4.63e-06,0.0968,0.0285,-8.536,0.436,8.536004629999999,0.30399537,0.285,32
0.237,0.609,153356,0.71,0.00261,0.204,0.0312,-4.759,0.457,4.76161,0.70739,0.10099999999999998,28
4.65e-05,0.446,144643,0.891,0.639,0.0541,0.06,-5.698,0.422,6.337000000000001,0.252,0.445,40
0.454,0.754,186453,0.515,0.000265,0.0853,0.0528,-9.45,0.929,9.450265,0.514735,0.239,43
0.119,0.696,180354,0.521,0.00522,0.0992,0.044,-10.687,0.568,10.692219999999999,0.51578,0.17499999999999993,32
0.0177,0.763,186122,0.747,0.0167,0.111,0.0464,-6.078,0.621,6.0947000000000005,0.7303,0.016000000000000014,31
0.0122,0.674,217407,0.734,0.0,0.158,0.285,-6.321,0.516,6.321,0.734,0.05999999999999994,31
0.0534,0.777,141509,0.576,1.33e-05,0.379,0.29,-8.763,0.613,8.7630133,0.5759867,0.20100000000000007,44
0.0594,0.769,157269,0.627,0.0,0.0826,0.347,-6.117,0.37,6.117,0.627,0.14200000000000002,29
0.125,0.695,200346,0.734,2.38e-06,0.105,0.0592,-8.505,0.662,8.50500238,0.73399762,0.039000000000000035,29
0.199,0.339,187018,0.466,0.0,0.0836,0.0442,-7.252,0.256,7.252,0.466,0.127,44
0.282,0.828,218360,0.587,0.000513,0.0808,0.059,-9.522,0.925,9.522513,0.586487,0.241,27
0.2,0.807,145947,0.753,1.55e-06,0.197,0.0408,-4.827,0.953,4.82700155,0.75299845,0.05400000000000005,43
0.308,0.482,153570,0.427,5.61e-06,0.144,0.0883,-11.743,0.522,11.74300561,0.42699439,0.05499999999999999,33
0.548,0.712,147692,0.684,0.0,0.168,0.0512,-4.887,0.513,4.887,0.684,0.027999999999999914,67
0.229,0.534,264285,0.839,0.945,0.158,0.0418,-8.998,0.297,9.943,0.10599999999999998,0.30499999999999994,37
0.0138,0.825,108413,0.663,0.000222,0.0971,0.0948,-4.989,0.45,4.989222,0.662778,0.16199999999999992,33
0.839,0.712,156210,0.0994,0.0,0.267,0.116,-13.753,0.173,13.753,0.0994,0.6125999999999999,28
0.895,0.572,208200,0.51,0.164,0.114,0.0297,-10.469,0.527,10.633,0.346,0.061999999999999944,31
0.931,0.415,204643,0.194,0.0,0.102,0.0345,-9.835,0.485,9.835,0.194,0.22099999999999997,31
0.00424,0.563,196903,0.903,0.161,0.728,0.0598,-5.727,0.556,5.888,0.742,0.3400000000000001,30
0.99,0.369,121946,0.0137,0.948,0.0846,0.0504,-26.004,0.206,26.952,0.9342999999999999,0.3553,70
0.993,0.307,123500,0.0381,0.945,0.104,0.0423,-28.197,0.0631,29.142,0.9068999999999999,0.2689,70
0.994,0.297,163000,0.0126,0.913,0.0785,0.0442,-27.76,0.386,28.673000000000002,0.9004000000000001,0.2844,69
0.99,0.47,131787,0.0593,0.934,0.104,0.0355,-28.563,0.178,29.497,0.8747,0.41069999999999995,69
0.994,0.366,117016,0.108,0.937,0.0949,0.0387,-20.698,0.435,21.635,0.8290000000000001,0.258,67
0.996,0.484,118250,0.059,0.948,0.106,0.0517,-25.084,0.308,26.032,0.889,0.425,68
0.989,0.353,196446,0.0781,0.945,0.0998,0.0342,-21.94,0.113,22.885,0.8669,0.2749,61
0.994,0.442,155175,0.0719,0.874,0.114,0.0346,-28.528,0.326,29.401999999999997,0.8021,0.3701,66
0.98,0.31,133488,0.0352,0.908,0.0978,0.0336,-28.139,0.148,29.047,0.8728,0.2748,68
0.995,0.496,125056,0.0317,0.954,0.105,0.0479,-25.204,0.256,26.158,0.9223,0.4643,67
0.99,0.344,139412,0.0893,0.927,0.0958,0.0354,-26.873,0.178,27.8,0.8377,0.2547,68
0.994,0.411,176000,0.0235,0.896,0.095,0.0388,-32.494,0.177,33.39,0.8725,0.38749999999999996,66
0.993,0.435,100441,0.00661,0.939,0.102,0.0433,-32.108,0.203,33.047,0.9323899999999999,0.42839,60
0.991,0.356,148907,0.0186,0.929,0.0996,0.042,-26.729,0.154,27.657999999999998,0.9104000000000001,0.3374,67
0.973,0.352,176557,0.0464,0.879,0.107,0.0307,-27.631,0.339,28.51,0.8326,0.3056,66
0.994,0.441,146091,0.018,0.952,0.116,0.0456,-27.154,0.204,28.106,0.9339999999999999,0.423,68
0.983,0.354,142805,0.0368,0.96,0.109,0.0451,-22.43,0.157,23.39,0.9232,0.3172,66
0.984,0.402,115124,0.0619,0.933,0.111,0.0361,-23.399,0.14,24.332,0.8711000000000001,0.3401,59
0.988,0.296,219566,0.0204,0.905,0.106,0.0479,-29.147,0.0925,30.052,0.8846,0.27559999999999996,65
0.903,0.304,119120,0.0902,0.907,0.111,0.0489,-32.824,0.318,33.730999999999995,0.8168,0.2138,68
0.984,0.268,109228,0.028,0.949,0.106,0.0382,-25.445,0.377,26.394000000000002,0.9209999999999999,0.24000000000000002,69
0.99,0.466,150000,0.101,0.936,0.116,0.036,-17.398,0.195,18.334,0.8350000000000001,0.365,59
0.985,0.429,113759,0.0423,0.952,0.113,0.046,-21.491,0.233,22.442999999999998,0.9097,0.3867,66
0.995,0.375,143920,0.0662,0.922,0.131,0.0483,-26.344,0.214,27.266000000000002,0.8558,0.3088,65
0.991,0.392,144905,0.0632,0.898,0.107,0.0347,-23.416,0.26,24.314,0.8348,0.3288,64
0.994,0.216,118500,0.0575,0.951,0.109,0.0501,-25.96,0.151,26.911,0.8935,0.1585,67
0.992,0.516,122698,0.0267,0.899,0.0963,0.0461,-30.229,0.378,31.128,0.8723000000000001,0.4893,65
0.994,0.46,178586,0.0272,0.903,0.0989,0.0401,-30.699,0.34,31.602,0.8758,0.4328,66
0.977,0.408,202732,0.0632,0.927,0.175,0.0371,-24.044,0.256,24.971,0.8638,0.3448,59
0.99,0.477,132319,0.0343,0.887,0.109,0.0406,-27.277,0.134,28.164,0.8527,0.4427,65
0.995,0.486,127835,0.046,0.943,0.0892,0.0418,-27.409,0.167,28.352,0.8969999999999999,0.44,65
0.992,0.189,114000,0.0081,0.945,0.0991,0.0474,-31.99,0.166,32.934999999999995,0.9369,0.1809,65
0.994,0.405,180031,0.0413,0.951,0.0911,0.0465,-30.36,0.417,31.311,0.9097,0.3637,65
0.99,0.419,136648,0.043,0.954,0.105,0.0372,-29.477,0.375,30.431,0.9109999999999999,0.376,65
0.995,0.51,122767,0.0679,0.964,0.106,0.0625,-22.371,0.492,23.334999999999997,0.8961,0.4421,68
0.995,0.354,113285,0.0297,0.947,0.11,0.0632,-28.069,0.275,29.016,0.9173,0.3243,66
0.993,0.483,140505,0.116,0.959,0.106,0.0523,-21.813,0.543,22.772,0.843,0.367,64
0.994,0.386,144115,0.0172,0.927,0.0903,0.0414,-29.001,0.26,29.928,0.9098,0.3688,57
0.995,0.493,146679,0.0372,0.925,0.122,0.0459,-25.785,0.348,26.71,0.8878,0.4558,63
0.995,0.431,122126,0.00807,0.932,0.112,0.0459,-29.783,0.334,30.715,0.92393,0.42293,65
0.994,0.411,131254,0.0797,0.911,0.0992,0.0504,-24.35,0.199,25.261000000000003,0.8313,0.3313,63
0.993,0.382,106014,0.0737,0.919,0.0965,0.0366,-26.048,0.294,26.967,0.8453,0.3083,64
0.983,0.41,131796,0.0332,0.924,0.103,0.0354,-26.076,0.266,27.0,0.8908,0.37679999999999997,56
0.994,0.362,115915,0.107,0.972,0.107,0.0443,-22.77,0.363,23.742,0.865,0.255,64
0.982,0.291,176567,0.0763,0.839,0.11,0.0389,-23.706,0.181,24.544999999999998,0.7626999999999999,0.21469999999999997,63
0.992,0.418,108800,0.0225,0.95,0.0831,0.0494,-26.273,0.317,27.223,0.9275,0.39549999999999996,64
0.993,0.334,140250,0.0203,0.919,0.0917,0.0325,-32.364,0.351,33.282999999999994,0.8987,0.31370000000000003,64
0.978,0.353,189106,0.0687,0.846,0.0884,0.0434,-28.788,0.18,29.634,0.7773,0.2843,56
0.954,0.291,182473,0.0637,0.944,0.116,0.0364,-21.934,0.321,22.878,0.8803,0.22729999999999997,62
0.99,0.319,154934,0.0911,0.759,0.146,0.0405,-29.187,0.272,29.946,0.6679,0.2279,61
0.991,0.282,176458,0.063,0.905,0.131,0.0377,-26.185,0.102,27.09,0.8420000000000001,0.21899999999999997,63
0.995,0.418,156742,0.0354,0.9,0.117,0.0456,-27.173,0.267,28.072999999999997,0.8646,0.3826,55
0.992,0.217,150432,0.00554,0.947,0.1,0.0537,-30.574,0.0935,31.521,0.94146,0.21146,63
0.995,0.58,132938,0.114,0.916,0.11,0.049,-27.919,0.225,28.835,0.802,0.46599999999999997,62
0.995,0.398,128608,0.0173,0.922,0.0983,0.0435,-25.326,0.122,26.248,0.9047000000000001,0.38070000000000004,63
0.981,0.376,164912,0.0714,0.839,0.0978,0.042,-23.369,0.0744,24.208,0.7676,0.3046,63
0.995,0.527,112152,0.00824,0.95,0.103,0.0582,-31.547,0.403,32.497,0.9417599999999999,0.51876,55
0.993,0.433,143972,0.0441,0.942,0.106,0.0469,-28.194,0.0968,29.136,0.8978999999999999,0.3889,63
0.984,0.284,184583,0.0274,0.896,0.11,0.0606,-27.958,0.0459,28.854,0.8686,0.2566,64
0.992,0.333,180021,0.072,0.956,0.105,0.0354,-28.261,0.271,29.217,0.884,0.261,63
0.987,0.308,227000,0.00396,0.95,0.0878,0.0445,-32.709,0.0961,33.659000000000006,0.94604,0.30404,55
0.993,0.39,151884,0.0414,0.855,0.104,0.0384,-27.536,0.309,28.391000000000002,0.8136,0.3486,63
0.981,0.462,113200,0.0244,0.921,0.123,0.0385,-28.993,0.128,29.913999999999998,0.8966000000000001,0.43760000000000004,62
0.991,0.503,130964,0.0132,0.937,0.107,0.0396,-25.977,0.0854,26.914,0.9238000000000001,0.4898,62
0.992,0.328,125667,0.0263,0.902,0.107,0.0404,-28.095,0.136,28.997,0.8757,0.3017,59
0.977,0.254,198520,0.035,0.899,0.145,0.0397,-25.013,0.0596,25.912000000000003,0.864,0.219,61
0.99,0.455,179254,0.0559,0.893,0.111,0.0436,-24.669,0.415,25.562,0.8371000000000001,0.3991,55
0.989,0.395,166543,0.013,0.902,0.106,0.0354,-26.718,0.101,27.62,0.889,0.382,61
0.996,0.367,184220,0.0221,0.95,0.0709,0.0459,-27.33,0.158,28.279999999999998,0.9279,0.3449,64
0.974,0.318,197346,0.0635,0.887,0.109,0.0376,-23.259,0.26,24.146,0.8235,0.2545,62
0.996,0.417,120067,0.0285,0.931,0.103,0.0542,-27.235,0.237,28.166,0.9025000000000001,0.38849999999999996,54
0.995,0.559,159128,0.0176,0.972,0.107,0.0563,-30.047,0.162,31.019000000000002,0.9544,0.5414000000000001,60
0.988,0.444,129306,0.121,0.924,0.109,0.039,-22.522,0.175,23.445999999999998,0.803,0.323,62
0.995,0.397,234500,0.0275,0.918,0.105,0.0502,-27.045,0.111,27.963,0.8905000000000001,0.3695,64
0.988,0.302,134154,0.044,0.874,0.107,0.0349,-29.351,0.317,30.224999999999998,0.83,0.258,61
0.992,0.31,132209,0.0253,0.944,0.0847,0.0374,-26.242,0.176,27.186,0.9187,0.2847,53
0.99,0.345,149759,0.0195,0.87,0.0951,0.0409,-29.871,0.461,30.741,0.8505,0.32549999999999996,62
0.98,0.367,149027,0.103,0.951,0.11,0.0392,-27.538,0.0412,28.489,0.848,0.264,61
0.991,0.303,147662,0.0421,0.933,0.183,0.0485,-28.638,0.21,29.571,0.8909,0.2609,61
0.994,0.361,117272,0.0291,0.975,0.106,0.0386,-26.634,0.127,27.609,0.9459,0.3319,64
0.995,0.31,156279,0.00419,0.947,0.211,0.0384,-37.043,0.214,37.99,0.9428099999999999,0.30580999999999997,53
0.993,0.3,145412,0.0489,0.881,0.135,0.0362,-28.171,0.0508,29.052,0.8321000000000001,0.2511,53
0.991,0.194,176627,0.0123,0.903,0.117,0.0451,-26.423,0.144,27.325999999999997,0.8907,0.1817,61
0.989,0.427,149198,0.0278,0.95,0.104,0.0395,-21.905,0.329,22.855,0.9221999999999999,0.3992,62
0.98,0.337,159837,0.0708,0.927,0.109,0.0317,-29.097,0.188,30.024,0.8562000000000001,0.2662,62
0.994,0.373,197883,0.0309,0.918,0.106,0.0404,-27.501,0.233,28.419,0.8871,0.3421,55
0.973,0.308,112653,0.00889,0.936,0.112,0.0397,-28.337,0.11,29.273,0.9271100000000001,0.29911,62
0.994,0.366,136467,0.0778,0.966,0.109,0.0521,-25.652,0.482,26.618000000000002,0.8882,0.2882,62
0.989,0.575,116220,0.0149,0.936,0.107,0.0416,-25.805,0.551,26.741,0.9211,0.5600999999999999,61
0.963,0.402,73679,0.0275,0.896,0.125,0.0686,-25.462,0.365,26.358,0.8685,0.3745,60
0.985,0.447,148662,0.0136,0.931,0.108,0.0432,-26.598,0.14,27.529,0.9174000000000001,0.4334,61
0.992,0.453,146581,0.0101,0.938,0.124,0.0493,-30.496,0.313,31.433999999999997,0.9279,0.4429,62
0.995,0.406,144407,0.0269,0.948,0.114,0.036,-28.116,0.141,29.064,0.9210999999999999,0.37910000000000005,62
0.995,0.502,134000,0.0482,0.973,0.0862,0.0447,-23.769,0.462,24.741999999999997,0.9248,0.4538,60
0.986,0.3,162161,0.0464,0.897,0.105,0.0429,-27.828,0.172,28.724999999999998,0.8506,0.2536,63
0.992,0.361,110869,0.0364,0.932,0.0955,0.0421,-27.7,0.186,28.631999999999998,0.8956000000000001,0.3246,63
0.99,0.319,127109,0.0367,0.942,0.102,0.0481,-29.23,0.0556,30.172,0.9053,0.2823,61
0.988,0.31,234716,0.0216,0.901,0.119,0.0454,-28.986,0.116,29.887,0.8794000000000001,0.2884,60
0.993,0.529,150000,0.0696,0.97,0.0894,0.0668,-27.679,0.3,28.648999999999997,0.9004,0.45940000000000003,61
0.951,0.448,130046,0.107,0.921,0.111,0.0321,-23.153,0.2,24.073999999999998,0.8140000000000001,0.341,60
0.146,0.824,181831,0.453,0.0273,0.0896,0.0968,-9.604,0.552,9.6313,0.4257,0.37099999999999994,89
0.0498,0.914,187907,0.643,0.0,0.0618,0.134,-3.862,0.764,3.862,0.643,0.271,72
0.19,0.884,196495,0.658,0.00164,0.103,0.134,-5.94,0.502,5.9416400000000005,0.65636,0.22599999999999998,65
0.735,0.62,201027,0.396,0.000985,0.0976,0.206,-15.498,0.774,15.498985,0.395015,0.22399999999999998,71
0.46,0.545,219130,0.768,0.0,0.118,0.269,-5.249,0.557,5.249,0.768,0.22299999999999998,66
0.0368,0.78,225389,0.689,9.69e-06,0.0698,0.141,-5.668,0.642,5.66800969,0.68899031,0.09100000000000008,93
0.0826,0.542,198574,0.664,0.0,0.131,0.082,-4.849,0.57,4.849,0.664,0.122,58
0.216,0.462,205170,0.821,0.0,0.137,0.243,-3.678,0.487,3.678,0.821,0.35899999999999993,70
0.0553,0.621,202520,0.411,0.0,0.0816,0.0333,-8.261,0.357,8.261,0.411,0.21000000000000002,73
0.736,0.345,197428,0.418,0.0,0.259,0.0408,-9.453,0.162,9.453,0.418,0.07300000000000001,60
0.174,0.8,230841,0.614,0.000176,0.0849,0.0668,-6.255,0.548,6.255176,0.613824,0.18600000000000005,61
0.42,0.836,297717,0.411,0.382,0.0913,0.0325,-9.084,0.845,9.466,0.02899999999999997,0.425,57
0.213,0.791,191505,0.813,0.000341,0.487,0.0762,-5.018,0.845,5.0183409999999995,0.8126589999999999,0.02199999999999991,70
0.428,0.617,216063,0.378,9.16e-05,0.11,0.0315,-8.54,0.22,8.540091599999998,0.3779084,0.239,80
0.0992,0.745,153365,0.622,0.0,0.0832,0.128,-6.892,0.557,6.892,0.622,0.123,64
0.125,0.399,186494,0.892,0.0,0.324,0.221,-4.234,0.642,4.234,0.892,0.493,58
0.497,0.667,201587,0.55,0.0,0.111,0.0702,-8.533,0.49,8.533,0.55,0.11699999999999999,37
0.14,0.618,254319,0.712,4.53e-06,0.575,0.114,-8.246,0.305,8.24600453,0.71199547,0.09399999999999997,73
0.111,0.73,146840,0.634,9.63e-06,0.0986,0.184,-7.194,0.777,7.19400963,0.63399037,0.09599999999999997,59
0.307,0.649,147581,0.655,0.0,0.22,0.0652,-5.534,0.793,5.534,0.655,0.006000000000000005,85
0.138,0.769,173707,0.446,0.0,0.104,0.0717,-6.572,0.62,6.572,0.446,0.323,57
0.543,0.815,223160,0.606,2.03e-05,0.114,0.0586,-4.496,0.484,4.4960203000000005,0.6059797,0.20899999999999996,65
0.358,0.739,172131,0.371,4.27e-05,0.139,0.0511,-8.152,0.207,8.152042699999999,0.3709573,0.368,66
0.0635,0.733,184613,0.69,1.18e-06,0.105,0.0427,-5.529,0.31,5.52900118,0.6899988199999999,0.04300000000000004,95
0.345,0.593,188907,0.294,2.03e-05,0.287,0.0499,-10.072,0.152,10.072020299999998,0.2939797,0.299,75
0.166,0.733,189546,0.625,0.0,0.118,0.176,-5.319,0.255,5.319,0.625,0.10799999999999998,59
0.811,0.502,301082,0.407,1.44e-06,0.191,0.177,-8.409,0.387,8.40900144,0.40699855999999995,0.09500000000000003,60
0.913,0.367,189463,0.142,0.00367,0.107,0.0319,-12.717,0.1,12.72067,0.13832999999999998,0.225,66
0.753,0.584,241624,0.453,0.0,0.111,0.0661,-6.682,0.328,6.682,0.453,0.13099999999999995,50
0.899,0.247,196520,0.299,0.0,0.131,0.0315,-6.083,0.172,6.083,0.299,0.05199999999999999,90
0.756,0.538,172079,0.659,0.00044,0.109,0.234,-8.122,0.542,8.12244,0.65856,0.121,57
0.447,0.384,193173,0.632,0.00047,0.094,0.403,-6.736,0.373,6.73647,0.63153,0.248,61
0.623,0.723,181144,0.461,4.89e-06,0.237,0.0776,-9.747,0.183,9.74700489,0.46099511000000004,0.26199999999999996,52
0.136,0.521,202756,0.565,1.65e-06,0.134,0.0681,-9.596,0.261,9.59600165,0.56499835,0.04399999999999993,56
0.692,0.689,199825,0.668,0.0199,0.108,0.0409,-7.301,0.68,7.3209,0.6481,0.020999999999999908,60
0.154,0.854,214353,0.786,0.0,0.0825,0.136,-4.565,0.498,4.565,0.786,0.06799999999999995,64
0.125,0.729,199924,0.513,0.0,0.112,0.0554,-7.507,0.775,7.507,0.513,0.21599999999999997,71
0.65,0.726,169014,0.353,0.002,0.224,0.105,-10.273,0.503,10.275,0.351,0.373,72
0.26,0.528,153736,0.683,0.0,0.0857,0.263,-4.074,0.539,4.074,0.683,0.15500000000000003,67
0.057,0.657,195266,0.65,0.0,0.0853,0.195,-7.472,0.454,7.472,0.65,0.007000000000000006,57
0.475,0.537,187740,0.262,4.71e-05,0.289,0.0412,-10.045,0.295,10.0450471,0.2619529,0.275,58
0.891,0.198,238966,0.33,0.000355,0.138,0.0346,-10.672,0.352,10.672355000000001,0.329645,0.132,58
0.0636,0.785,260771,0.732,0.000807,0.265,0.164,-5.724,0.496,5.724807,0.731193,0.05300000000000005,74
0.55,0.699,160777,0.679,0.0,0.0816,0.0556,-4.528,0.56,4.528,0.679,0.019999999999999907,69
0.194,0.797,152574,0.442,0.000183,0.174,0.232,-8.544,0.419,8.544183,0.441817,0.35500000000000004,58
0.87,0.551,200192,0.37,0.0,0.122,0.0551,-10.194,0.241,10.194,0.37,0.18100000000000005,68
0.137,0.6,216000,0.663,0.0,0.109,0.19,-7.574,0.475,7.574,0.663,0.06300000000000006,58
0.198,0.659,197260,0.675,0.00129,0.108,0.19,-6.005,0.19,6.00629,0.67371,0.016000000000000014,60
0.0357,0.805,207295,0.51,0.000469,0.108,0.0569,-6.179,0.36,6.179469,0.509531,0.29500000000000004,63
0.777,0.565,205479,0.464,0.0227,0.124,0.0581,-7.604,0.337,7.6267000000000005,0.4413,0.10099999999999992,55
0.903,0.462,162007,0.273,3.71e-05,0.101,0.0622,-11.768,0.334,11.7680371,0.2729629,0.189,68
0.00458,0.252,535733,0.797,0.424,0.344,0.0328,-3.877,0.199,4.301,0.37300000000000005,0.545,59
0.447,0.634,270773,0.63,0.039,0.17,0.031,-8.277,0.489,8.315999999999999,0.591,0.0040000000000000036,76
0.011,0.31,255493,0.7,0.00965,0.0828,0.047,-5.678,0.763,5.68765,0.6903499999999999,0.38999999999999996,83
0.0097,0.515,238640,0.43,0.000133,0.129,0.0372,-9.935,0.104,9.935133,0.429867,0.08500000000000002,85
0.0484,0.412,333893,0.902,0.131,0.405,0.405,-11.6,0.422,11.731,0.771,0.49000000000000005,76
0.0778,0.532,249293,0.887,0.000214,0.294,0.0335,-3.757,0.795,3.7572140000000003,0.886786,0.355,84
0.00249,0.545,230480,0.64,0.0304,0.196,0.224,-9.937,0.606,9.9674,0.6096,0.09499999999999997,76
0.00574,0.579,391376,0.508,0.000494,0.0575,0.027,-9.484,0.609,9.484494,0.507506,0.07099999999999995,83
0.000652,0.552,282747,0.947,0.00025,0.0637,0.15,-4.671,0.465,4.671250000000001,0.94675,0.3949999999999999,70
0.00255,0.438,240800,0.805,5.69e-05,0.0842,0.0624,-6.237,0.564,6.2370569,0.8049431,0.36700000000000005,76
0.00884,0.479,228560,0.847,0.000206,0.144,0.0984,-11.036,0.317,11.036206,0.8467939999999999,0.368,68
0.735,0.481,334744,0.262,0.0114,0.832,0.0414,-15.73,0.375,15.7414,0.2506,0.21899999999999997,76
0.00067,0.539,515387,0.828,0.421,0.154,0.035,-9.108,0.562,9.529,0.407,0.2889999999999999,74
0.061,0.574,208400,0.913,0.00158,0.156,0.133,-4.793,0.423,4.79458,0.91142,0.3390000000000001,84
0.00182,0.456,283733,0.59,0.00379,0.104,0.0327,-8.638,0.243,8.64179,0.58621,0.13399999999999995,78
2.55e-05,0.502,301920,0.912,0.000173,0.106,0.0564,-4.556,0.72,4.556173,0.911827,0.41000000000000003,78
0.326,0.535,175173,0.716,0.0,0.659,0.0431,-5.025,0.901,5.025,0.716,0.18099999999999994,76
0.388,0.307,266960,0.433,9.08e-05,0.332,0.029,-10.057,0.224,10.057090800000001,0.4329092,0.126,84
0.234,0.445,266720,0.706,0.000252,0.205,0.0461,-9.803,0.768,9.803252,0.7057479999999999,0.26099999999999995,74
0.127,0.5,250987,0.748,0.0,0.447,0.0363,-9.072,0.514,9.072,0.748,0.248,82
